48
42
31
32
32
35
45
50
53
51
48
46
46
46
45
45
48
54
51
50
53
61
65
64
56
50
59
59
46
45
45
46
54
56
56
48
48
50
46
43
39
48
54
54
53
53
53
46
45
54
56
53
50
45
46
46
46
46
56
61
53
50
46
45
40
39
46
56
59
51
46
51
59
57
51
45
43
43
46
45
40
39
39
48
53
43
37
32
28
29
28
26
26
28
26
17
25
32
29
28
23
25
31
34
35
35
34
32
29
29
29
32
35
35
31
26
21
20
26
29
34
37
39
35
28
26
26
29
29
34
39
42
42
35
37
43
39
37
40
39
37
35
32
35
40
39
40
45
43
43
42
42
46
50
51
46
50
59
59
59
57
53
50
50
51
59
62
61
56
53
54
51
45
43
45
51
59
61
53
53
61
65
65
61
51
51
62
61
61
59
57
61
59
56
53
59
65
62
59
51
51
59
59
50
51
64
64
62
59
57
54
53
54
57
61
54
42
43
48
51
53
51
56
53
48
48
48
51
54
57
56
51
46
43
39
39
43
45
46
45
45
48
53
46
37
37
42
42
40
42
42
46
54
43
37
45
54
51
46
46
42
42
40
42
39
32
34
34
28
25
21
23
28
25
23
25
25
26
32
37
42
42
35
32
42
46
43
46
45
46
45
39
45
50
50
45
40
40
42
42
40
39
35
34
40
45
32
29
34
40
45
43
43
39
40
43
43
45
42
39
42
42
42
39
34
39
42
42
45
43
43
45
45
45
48
48
42
39
37
39
43
46
45
48
45
37
35
43
51
51
45
35
34
37
40
37
28
28
31
32
31
23
18
21
28
34
32
28
25
21
29
32
29
29
34
37
37
37
37
42
48
50
48
45
43
46
45
45
46
40
34
34
40
40
32
25
29
40
39
32
26
29
32
31
32
42
48
46
43
42
48
54
53
46
40
42
46
46
45
42
42
43
42
37
32
29
32
40
43
39
34
39
45
48
40
39
43
51
57
56
48
43
50
53
48
45
42
42
46
51
56
54
48
46
50
45
34
26
34
45
50
46
40
40
43
46
46
50
56
61
51
43
48
64
71
64
57
43
40
50
53
56
50
43
45
46
50
46
43
45
48
57
54
46
40
35
43
45
43
51
57
56
50
46
51
61
65
59
53
46
48
53
50
51
56
57
53
54
54
46
46
50
51
48
42
42
43
43
42
43
53
54
54
54
46
45
51
54
51
45
40
39
37
42
45
40
40
43
45
46
39
34
37
43
45
37
32
39
51
54
42
35
40
43
46
43
34
34
37
37
42
43
37
32
31
31
32
35
29
28
35
29
21
21
28
39
35
20
10
17
26
25
23
29
35
37
35
35
34
32
39
45
45
37
29
34
40
46
45
39
39
40
35
26
26
31
39
40
29
28
29
35
40
39
39
42
42
37
39
40
45
51
54
54
48
39
37
46
54
59
53
45
48
54
51
45
46
50
50
40
29
29
34
